input,answer
"I used more powder on my legs than on my arms because there was more chaffing on the _ .

Question: In this sentence, who does the blank refer to?

A. legs
B. arms
",A
"The drywall took us less time to do than the plumbing because our tools were specific to the _ business.

Question: In this sentence, who does the blank refer to?

A. plumbing
B. drywall
",B
"The drywall took us longer to do than the plumbing because our tools were specific to the _ business.

Question: In this sentence, who does the blank refer to?

A. plumbing
B. drywall
",A
"Neil offers some garlic from the garden to Brett, because _ likes to give away produce.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Brett
",A
"Neil offers some garlic from the garden to Brett, because _ likes to receive produce.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Brett
",B
"Jake needed to rid his home of bugs at the dumps, it took a long time because the _ were numerous.

Question: In this sentence, who does the blank refer to?

A. bugs
B. dumps
",A
"Jake needed to rid his home of bugs at the dumps, it took a long time because the _ were few.

Question: In this sentence, who does the blank refer to?

A. bugs
B. dumps
",B
"Using the ab roller was beneficial for Ian but not Dennis because _ gained ten pounds in one month.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Dennis
",B
"Using the ab roller was beneficial for Ian but not Dennis because _ lost ten pounds in one month.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Dennis
",A
"The head was weaving through the crowd and couldn't be missed. The _ was bald.

Question: In this sentence, who does the blank refer to?

A. head
B. crowd
",A
"The head was weaving through the crowd and couldn't be missed. The _ was vast.

Question: In this sentence, who does the blank refer to?

A. head
B. crowd
",B
"Sarah bought the utensils that Felicia needed because _ had free time all day.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Felicia
",A
"Sarah bought the utensils that Felicia needed because _ had to work all day.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Felicia
",B
"John had to beat the drum harder to make it sound above the crowd noise. The _ had been too loud.

Question: In this sentence, who does the blank refer to?

A. noise
B. drum
",A
"John had to beat the drum harder to make it sound above the crowd noise. The _ had been too quiet.

Question: In this sentence, who does the blank refer to?

A. noise
B. drum
",B
"Kyle yelled at Samuel for not filling up the entire popcorn bucket at the movies.  _ was upset about getting yelled at.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Samuel
",B
"Kyle yelled at Samuel for not filling up the entire popcorn bucket at the movies.  _ was upset about getting ripped off.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Samuel
",A
"Kevin gave Hunter a horseshoe for luck so that he could win at blackjack. _ was a lucky person.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Hunter
",A
"Kevin gave Hunter a horseshoe for luck so that he could win at blackjack. _ was an unlucky person.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Hunter
",B
"Samantha needs an advice from Betty on how to prevent mascara from smudging, because _ is really annoyed with that.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Betty
",A
"Samantha needs an advice from Betty on how to prevent mascara from smudging, so _ gives her an advice.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Betty
",B
"It feels more humid in the house than on the patio because the _ doesn't have a fan drawing moisture in.

Question: In this sentence, who does the blank refer to?

A. house
B. patio
",B
"It feels more humid in the house than on the patio because the _ has a fan drawing moisture in.

Question: In this sentence, who does the blank refer to?

A. house
B. patio
",A
"Natalie tried to prevent Maria from jumping into the ocean from the cliff because _ was cautious.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Maria
",A
"Natalie tried to prevent Maria from jumping into the ocean from the cliff because _ was reckless.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Maria
",B
"Hunter and Ryan both needed to use the bathroom but the latter got there first. _ was relieved.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Ryan
",B
"Hunter and Ryan both needed to use the bathroom but the latter got there first. _ was upset.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Ryan
",A
"The oils seeped out of the bag but were contained in the box, since the _ was permeable.

Question: In this sentence, who does the blank refer to?

A. bag
B. box
",A
"The oils seeped out of the bag but were contained in the box, since the _ was impenetrable.

Question: In this sentence, who does the blank refer to?

A. bag
B. box
",B
"Water and flour are essential ingredients in any dough. The _ keeps the dough from being overly dry.

Question: In this sentence, who does the blank refer to?

A. water
B. flour
",A
"Water and flour are essential ingredients in any dough. The _ keeps the dough from being overly wet.

Question: In this sentence, who does the blank refer to?

A. water
B. flour
",B
"I bought a car instead of a truck because I wanted a car with good fuel efficiency and the _ was not good for that.

Question: In this sentence, who does the blank refer to?

A. truck
B. car
",A
"I bought a car instead of a truck because I wanted a car with good fuel efficiency and the _ was better for that.

Question: In this sentence, who does the blank refer to?

A. truck
B. car
",B
"Samantha was shocked and jealous that the pilot was attracted to Angela , since _ had been ignoring her all day.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Angela
",B
"Samantha was shocked and jealous that the pilot was attracted to Angela , since _ had been pursuing her all day.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Angela
",A
"The fisher wanted to break the ice with a stick to fish but the _ is too strong.

Question: In this sentence, who does the blank refer to?

A. stick
B. ice
",B
"The fisher wanted to break the ice with a stick to fish but the _ is too weak.

Question: In this sentence, who does the blank refer to?

A. stick
B. ice
",A
"James dropped the red crayon on the table and it got broken. The _ is brittle.

Question: In this sentence, who does the blank refer to?

A. crayon
B. table
",A
"James dropped the red crayon on the table and it got broken. The _ is hard.

Question: In this sentence, who does the blank refer to?

A. crayon
B. table
",B
"William's debit card was stolen, but Justin's was not taken, so _ is pretty content.

Question: In this sentence, who does the blank refer to?

A. William
B. Justin
",B
"William's debit card was stolen, but Justin's was not taken, so _ is pretty angry.

Question: In this sentence, who does the blank refer to?

A. William
B. Justin
",A
"The cat can only jump from the floor to the table and not to the top of the shelf because the _ is short.

Question: In this sentence, who does the blank refer to?

A. table
B. shelf
",A
"The cat can only jump from the floor to the table and not to the top of the shelf because the _ is tall.

Question: In this sentence, who does the blank refer to?

A. table
B. shelf
",B
"The mirror will not fit through the slot in the door because the _ is too tall.

Question: In this sentence, who does the blank refer to?

A. slot
B. mirror
",B
"The mirror will not fit through the slot in the door because the _ is too short.

Question: In this sentence, who does the blank refer to?

A. slot
B. mirror
",A
"Alice went to the art museum and saw the sculpture of David and the painting by Picasso. Alice was more impressed by the _ , because it was more abstract.

Question: In this sentence, who does the blank refer to?

A. sculpture
B. painting
",B
"Alice went to the art museum and saw the sculpture of David and the painting by Picasso. Alice was more impressed by the _ , because it was more realistic.

Question: In this sentence, who does the blank refer to?

A. sculpture
B. painting
",A
