input,answer
"Although Natalie 's new boyfriend seemed like a catch, Christine objected, since _ tended to have good judgement in mates.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Christine
",B
"Kenneth downloads info using his computer while Logan uses a tablet, _ used his tablet to download an excel file.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Logan
",B
"Kenneth downloads info using his computer while Logan uses a tablet, _ used his computer to download an excel file.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Logan
",A
"The supplies were moved away from the homes and into the camps because the _ were running a surplus on them.

Question: In this sentence, who does the blank refer to?

A. camps
B. homes
",B
"The supplies were moved away from the homes and into the camps because the _ were running scarce on them.

Question: In this sentence, who does the blank refer to?

A. camps
B. homes
",A
"Getting flowers to bloom was easier for Joseph than Brian, as _ had a good knowledge of gardening .

Question: In this sentence, who does the blank refer to?

A. Joseph
B. Brian
",A
"Getting flowers to bloom was easier for Joseph than Brian, as _ had a bad knowledge of gardening .

Question: In this sentence, who does the blank refer to?

A. Joseph
B. Brian
",B
"The child was resistant during dinner so it hid the bean under the napkin during dinner because the _ was small.

Question: In this sentence, who does the blank refer to?

A. bean
B. napkin
",A
"The child was resistant during dinner so it hid the bean under the napkin during dinner because the _ was wide.

Question: In this sentence, who does the blank refer to?

A. bean
B. napkin
",B
"Megan used a razor while Angela used a pair of clippers so the hair was shorter on _ .

Question: In this sentence, who does the blank refer to?

A. Megan
B. Angela
",A
"Megan used a razor while Angela used a pair of clippers so the hair was longer on _ .

Question: In this sentence, who does the blank refer to?

A. Megan
B. Angela
",B
"To perfect his emo look, Nick copied the way Matthew dressed because _ had never dressed emo before.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Matthew
",A
"To perfect his emo look, Nick copied the way Matthew dressed because _ had dressed emo all his life.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Matthew
",B
"With practice the skateboarder could jump the rail but not the ramp since the _ was low.

Question: In this sentence, who does the blank refer to?

A. rail
B. ramp
",A
"With practice the skateboarder could jump the rail but not the ramp since the _ was high.

Question: In this sentence, who does the blank refer to?

A. rail
B. ramp
",B
"Amy thinks owls are a cool bird but Kayla does not. _ bought a stuffed animal that looks like an owl.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Kayla
",A
"Amy thinks owls are a cool bird but Kayla does not. _ bought a stuffed animal that looks like a bear.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Kayla
",B
"After hearing about the good reviews Jeffrey went to Robert for a wedding cake because _ was engaged.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Robert
",A
"After hearing about the good reviews Jeffrey went to Robert for a wedding cake because _ was baker.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Robert
",B
"The boy threw the frisbee instead of the ball for the dog to fetch, because the dog loved playing with the _ .

Question: In this sentence, who does the blank refer to?

A. frisbee
B. ball
",A
"The boy threw the frisbee instead of the ball for the dog to fetch, because the dog hated playing with the _ .

Question: In this sentence, who does the blank refer to?

A. frisbee
B. ball
",B
"Samuel had an unhealthy love for jolly ranchers, so Benjamin tried to get them help.  _ was not amused.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Benjamin
",A
"Samuel had an unhealthy love for jolly ranchers, so Benjamin tried to get them help.  _ was satisfied.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Benjamin
",B
"The canal had less fish in it than the river, because the _ was very wide.

Question: In this sentence, who does the blank refer to?

A. canal
B. river
",B
"The canal had less fish in it than the river, because the _ was very narrow.

Question: In this sentence, who does the blank refer to?

A. canal
B. river
",A
"She was hesitant about spending money on the dress, but was fine with buying the purse, because the _ was so cheap.

Question: In this sentence, who does the blank refer to?

A. purse
B. dress
",A
"She was hesitant about spending money on the dress, but was fine with buying the purse, because the _ was so expensive.

Question: In this sentence, who does the blank refer to?

A. purse
B. dress
",B
"On laundry day Mary had a load of whites and a load of colors. She set the temp to cold for the _ .

Question: In this sentence, who does the blank refer to?

A. whites
B. colors
",B
"On laundry day Mary had a load of whites and a load of colors. She set the temp to hot for the _ .

Question: In this sentence, who does the blank refer to?

A. whites
B. colors
",A
"Laura served Patricia a grilled salmon filet with lemon and dill and a side of asparagus, because _ was a chef.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Patricia
",A
"Laura served Patricia a grilled salmon filet with lemon and dill and a side of asparagus, because _ was a pescatarian.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Patricia
",B
"Jill couldn't fix her hair up properly. The bobble would not go round the ponytail because the _ was too thick.

Question: In this sentence, who does the blank refer to?

A. bobble
B. ponytail
",B
"Jill couldn't fix her hair up properly. The bobble would not go round the ponytail because the _ was too small.

Question: In this sentence, who does the blank refer to?

A. bobble
B. ponytail
",A
"Dennis was a very talented singer unlike Ryan because _ wanted to be a musician for a living.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Ryan
",A
"Dennis was a very talented singer unlike Ryan because _ wanted to be a sportsman for a living.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Ryan
",B
"He knew that the sun was closer to earth than the other star, because the _ was duller.

Question: In this sentence, who does the blank refer to?

A. sun
B. star
",B
"He knew that the sun was closer to earth than the other star, because the _ was brighter.

Question: In this sentence, who does the blank refer to?

A. sun
B. star
",A
"They wanted more satiation at the wedding, so the planners used icing rather than fruit on the cake as the _ was more empty.

Question: In this sentence, who does the blank refer to?

A. icing
B. fruit
",B
"They wanted more satiation at the wedding, so the planners used icing rather than fruit on the cake as the _ was more filling.

Question: In this sentence, who does the blank refer to?

A. icing
B. fruit
",A
"Jeffrey has to take insulin for their diabetes, but Joel doesn't have that problem. That's because _ barely eats sugar.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Joel
",B
"Jeffrey has to take insulin for their diabetes, but Joel doesn't have that problem. That's because _ excessively eats sugar.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Joel
",A
"The creams worked better for Benjamin than they did for Kenneth because _ was bad about applying them regularly.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Kenneth
",B
"The creams worked better for Benjamin than they did for Kenneth because _ was better about applying them regularly.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Kenneth
",A
"john cannot use the rake to clear the debris and they pass through the holes between the prong. The _ are tiny.

Question: In this sentence, who does the blank refer to?

A. debris
B. holes
",A
