input,answer
"Many scientists theorize that global warming will melt the polar ice caps. What would most likely happen if the polar ice caps melted?
A. Ocean levels would increase.
B. Human population would increase.
C. Vegetation in water would decrease.
D. Global precipitation would decrease.",A
"Which of the following groups of organisms uses sunlight to convert carbon dioxide and water into sugar and oxygen?
A. carnivores
B. decomposers
C. herbivores
D. producers",D
"What is the first step in designing a product?
A. model a solution
B. communicate the solution
C. identify the need or want
D. build a prototype",C
"Solids that are combined together and maintain their physical properties are best labeled as a
A. solute.
B. mixture.
C. solvent.
D. compound.",B
"A group of vertebrates has lungs, a body covered with scales, internal fertilization, and amniotic eggs. Which group of vertebrates does this describe?
A. amphibians
B. birds
C. mammals
D. reptiles",D
"The brain, spinal cord, and nerves are organs that perform which primary function?
A. supporting the body and enabling it to move
B. transporting oxygen, wastes, and nutrients throughout the body
C. producing male and female gametes
D. conducting messages to coordinate body functions",D
"Mammals must eliminate waste products that their bodies produce. Which organ helps mammals eliminate bodily waste?
A. appendix
B. kidney
C. pancreas
D. stomach",B
"A pot is heated on a stove. Which process causes the metal handle of the pot to also become hot?
A. combustion
B. convection
C. radiation
D. conduction",D
"In making a pizza, which process involves a chemical change?
A. mixing spices for the sauce
B. slicing pepperoni for the topping
C. spreading cheese on the pizza
D. baking the dough to form the crust",D
"Base your answers on the information below. One hot, summer day it rained very heavily. After the rain, a plastic pan on a picnic table had 2 cm of rainwater in it. Four hours later, all the rainwater in the pan was gone. Which process caused the rainwater in the pan to disappear as it sat outside in the hot air?
A. condensation
B. evaporation
C. precipitation
D. erosion",B
"Which process must occur for clouds to form?
A. erosion
B. conduction
C. condensation
D. precipitation",C
"In 1918, an outbreak of influenza infected 500,000 people all over the world. Tens of millions of those infected died. In 1994, an outbreak of pneumonic plague spread quickly through the city of Surat in India, killing 52 people. Which statement best describes the two events?
A. Both outbreaks were pandemics.
B. Both outbreaks were epidemics.
C. The influenza outbreak was a pandemic. The plague outbreak was an epidemic.
D. The influenza outbreak was an epidemic. The plague outbreak was a pandemic.",C
"On the periodic table, the elements in group 18 (8A) (helium, neon, argon, etc.) are grouped together because
A. they are lighter than air.
B. they have full outer electron shells.
C. they have excess electrons to share.
D. they easily react with other elements.",B
"Which of the following is a consumer?
A. grain
B. rabbit
C. vegetable
D. tree",B
"Which statement explains why light from the Sun can warm up water in a glass?
A. Light travels very fast.
B. Light travels in straight lines.
C. Water reflects light energy.
D. Water absorbs light energy.",D
"Which characteristic is an example of learned behavior?
A. a bear hibernating in the winter
B. a spider spinning a web in a tree
C. a butterfly migrating to the south
D. a dog scratching at a door to go out",D
"Which of these is a negative effect associated with some types of new technology?
A. increased worker productivity
B. faster diagnosis of medical problems
C. less time required to find information
D. decreased physical activity",D
"What is the main source of energy for the water cycle?
A. electricity
B. erosion
C. gravity
D. sunlight",D
"Sharpening a pencil and tearing paper are examples of physical changes. Which statement describes why these are physical changes?
A. There is a change in how the objects are used.
B. There is a change in the appearance of the objects.
C. There is a change in the materials from which the objects are made.
D. There is a change in both the appearance of the objects and the materials from which they are made.",B
"Air in the atmosphere is heated unevenly by the sun, causing
A. wind patterns.
B. cloud formation.
C. volcanic activity.
D. water condensation.",A
"Which sense is used to determine an object's texture?
A. hearing
B. smell
C. taste
D. touch",D
"Which statement describes a method of sexual reproduction that occurs in plants?
A. Stem cuttings are placed in water and grow roots.
B. Seeds are produced from the flower of the plant.
C. Underground stems from a plant grow into new plants.
D. A leaf falls to the soil, develops roots, and grows.",B
"Campers shouted toward a canyon wall. What characteristic of sound best explains why the campers heard an echo?
A. Sound waves traveled slowly down the canyon.
B. Sound waves were absorbed by the canyon wall.
C. Sound waves reflected off the canyon wall.
D. Sound waves were refracted around the canyon.",C
"A recent scientific study funded by a medical corporation concluded that its product is not as harmful as consumers have reported. Identify a possible problem with this study.
A. Corporate scientists have less training than other scientists.
B. The results of the study may be influenced by bias.
C. Privately funded science is not verified by other scientists.
D. The study cannot be repeated with the same results.",B
"Nerve cells transmitting messages to the body best demonstrate which primary function?
A. the transfer of energy
B. the exchange of gases
C. the elimination of waste
D. the absorption of nutrients",A
"A drinking water reservoir for a small town develops a blue-green algae bloom. The town hires a company to eliminate the problem. Which of the following should the company investigate first as a likely source of the problem?
A. a pit where granite is ground up into gravel
B. a neighborhood where lawn chemicals are used
C. a junkyard where old cars are salvaged for parts
D. a grain elevator where corn and soybeans are stored",B
